5.329522514336685163e+03,1.527345959168144307e-01,1.163026807135070645e-01,2.699806415801259936e+04,1.321202241133629940e-01,2.300066418640140525e-02,3.670429187202286503e+00,1.363896584339968077e-01,1.623659828948651906e+00,4.736817058711625950e-01,6.844613900907720039e-02,2.565875047483926608e+01,1.994832011640436664e-01,1.985388428070679612e-01,5.329522514336685163e+03,1.527345959168144307e-01,1.163026807135070645e-01,2.699806415801259936e+04,1.321202241133629940e-01,2.300066418640140525e-02,3.670429187202286503e+00,1.363896584339968077e-01,1.623659828948651906e+00,4.736817058711625950e-01,6.844613900907720039e-02,2.565875047483926608e+01,1.994832011640436664e-01,1.985388428070679612e-01,2.751093216377128309e-02,-2.168404344971008868e-19,3.252606517456513302e-19,-2.710505431213761085e-19,1.063829787234043568e-02,-1.626303258728256651e-18,-1.084202172485504434e-19,-1.084202172485504434e-19,-2.168404344971008868e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.084202172485504434e-19,4.336808689942017736e-19,0.000000000000000000e+00,1.063829787234041313e-02,-1.084202172485504434e-18,-6.776263578034402713e-20,-1.517883041479706208e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.355252715606880543e-19,1.734723475976807094e-18,-1.355252715606880543e-19,-2.710505431213761085e-19,-6.776263578034402713e-20,0.000000000000000000e+00,-1.084202172485504434e-19,4.336808689942017736e-19,2.127659574468086442e-02,-1.355252715606880543e-19,-6.776263578034402713e-20,3.252606517456513302e-19,-2.168404344971008868e-19,0.000000000000000000e+00,-6.776263578034402713e-20,-1.084202172485504434e-19,0.000000000000000000e+00,-1.301042606982605321e-17,-1.084202172485504434e-19,-1.355252715606880543e-19,0.000000000000000000e+00,4.336808689942017736e-19,3.252606517456513302e-19,-1.355252715606880543e-19,-1.084202172485504434e-19,-6.776263578034402713e-20,-1.084202172485504434e-19,5.204170427930421283e-18,-6.776263578034402713e-20,3.252606517456513302e-19
8.608045416193412166e+03,1.919812640329637277e-01,1.378545199666434129e-01,5.624425674467180943e+04,1.514462949397312741e-01,4.717781579282205595e-02,3.700113141206744061e+00,1.501697758173488884e-01,2.379989484867758964e+00,4.903027375364515938e-01,1.290926921002233663e-01,2.879816079439066101e+01,2.746609165150550869e-01,2.058625737684248724e-01,8.608045416193412166e+03,1.919812640329637277e-01,1.378545199666434129e-01,5.624425674467180943e+04,1.514462949397312741e-01,4.717781579282205595e-02,3.700113141206744061e+00,1.501697758173488884e-01,2.379989484867758964e+00,4.903027375364515938e-01,1.290926921002233663e-01,2.879816079439066101e+01,2.746609165150550869e-01,2.058625737684248724e-01,3.711434490453258822e-02,-2.710505431213761085e-19,3.252606517456513302e-19,-2.710505431213761085e-19,-2.710505431213761085e-19,-1.626303258728256651e-18,-1.355252715606880543e-19,-1.355252715606880543e-19,-2.710505431213761085e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.355252715606880543e-19,4.336808689942017736e-19,0.000000000000000000e+00,-3.252606517456513302e-18,-1.084202172485504434e-18,-6.776263578034402713e-20,-1.734723475976807094e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.355252715606880543e-19,6.249999999999992367e-02,-1.355252715606880543e-19,-2.710505431213761085e-19,-6.776263578034402713e-20,4.336808689942017736e-19,-1.355252715606880543e-19,4.336808689942017736e-19,-5.204170427930421283e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,3.252606517456513302e-19,-2.710505431213761085e-19,0.000000000000000000e+00,-6.776263578034402713e-20,-1.355252715606880543e-19,1.084202172485504434e-19,-1.301042606982605321e-17,-1.355252715606880543e-19,-1.355252715606880543e-19,1.084202172485504434e-19,4.336808689942017736e-19,3.252606517456513302e-19,-1.355252715606880543e-19,-1.355252715606880543e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,5.204170427930421283e-18,-6.776263578034402713e-20,3.252606517456513302e-19
4.994545942316608489e+03,2.232141119921596251e-01,1.392632278217366681e-01,7.657728744055000425e+04,1.834164379837193160e-01,1.057972854351173775e-01,3.582206846154415647e+00,1.564164866148888833e-01,3.132215215126886054e+00,4.321924292258855771e-01,6.260046928304391356e-02,2.738280276992236395e+01,2.641320886372656718e-01,2.180779110125446729e-01,4.994545942316608489e+03,2.232141119921596251e-01,1.392632278217366681e-01,7.657728744055000425e+04,1.834164379837193160e-01,1.057972854351173775e-01,3.582206846154415647e+00,1.564164866148888833e-01,3.132215215126886054e+00,4.321924292258855771e-01,6.260046928304391356e-02,2.738280276992236395e+01,2.641320886372656718e-01,2.180779110125446729e-01,5.838262621262806790e-02,1.123595505617978711e-02,1.123595505617974374e-02,-2.710505431213761085e-19,-1.084202172485504434e-19,-1.517883041479706208e-18,-5.421010862427522170e-20,-5.421010862427522170e-20,2.247191011235954994e-02,-6.776263578034402713e-20,-1.355252715606880543e-19,-5.421010862427522170e-20,3.252606517456513302e-19,1.123595505617977497e-02,-3.035766082959412415e-18,-1.084202172485504434e-18,-6.776263578034402713e-20,-1.301042606982605321e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.355252715606880543e-19,5.204170427930421283e-18,1.123595505617977844e-02,-2.710505431213761085e-19,-6.776263578034402713e-20,-8.673617379884035472e-19,-5.421010862427522170e-20,3.252606517456513302e-19,-4.770489558936219510e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,3.252606517456513302e-19,-1.084202172485504434e-19,0.000000000000000000e+00,-6.776263578034402713e-20,-5.421010862427522170e-20,-2.168404344971008868e-19,-1.214306433183764966e-17,-5.421010862427522170e-20,-1.355252715606880543e-19,-2.168404344971008868e-19,3.252606517456513302e-19,3.252606517456513302e-19,-1.355252715606880543e-19,-5.421010862427522170e-20,-6.776263578034402713e-20,-5.421010862427522170e-20,3.370786516853928327e-02,-6.776263578034402713e-20,3.252606517456513302e-19
5.484140599217706949e+03,1.685868276578248171e-01,1.321502096129218706e-01,3.962132653360785480e+04,1.475973894524163499e-01,5.443329128596813282e-02,3.690492157998718437e+00,1.431043081534937589e-01,2.065905358803352243e+00,4.737518211701090554e-01,8.182753624190688968e-02,2.764644227837694146e+01,2.347382034157274588e-01,2.077788536473623160e-01,5.484140599217706949e+03,1.685868276578248171e-01,1.321502096129218706e-01,3.962132653360785480e+04,1.475973894524163499e-01,5.443329128596813282e-02,3.690492157998718437e+00,1.431043081534937589e-01,2.065905358803352243e+00,4.737518211701090554e-01,8.182753624190688968e-02,2.764644227837694146e+01,2.347382034157274588e-01,2.077788536473623160e-01,5.287279063978043980e-03,-1.301042606982605321e-18,-9.757819552369539906e-19,1.463672932855430986e-18,-1.301042606982605321e-18,-8.673617379884035472e-19,-6.505213034913026604e-19,-6.505213034913026604e-19,-1.301042606982605321e-18,3.659182332138577465e-19,7.318364664277154930e-19,4.854368932038830194e-03,1.301042606982605321e-18,0.000000000000000000e+00,4.854368932038811979e-03,4.854368932038825857e-03,3.659182332138577465e-19,2.818925648462311528e-18,7.318364664277154930e-19,3.659182332138577465e-19,7.318364664277154930e-19,7.318364664277154930e-19,-5.377642775528101993e-17,7.318364664277154930e-19,1.463672932855430986e-18,3.659182332138577465e-19,-3.903127820947815962e-18,-6.505213034913026604e-19,1.301042606982605321e-18,-6.938893903907228378e-18,7.318364664277154930e-19,3.659182332138577465e-19,-9.757819552369539906e-19,-1.301042606982605321e-18,0.000000000000000000e+00,3.659182332138577465e-19,-6.505213034913026604e-19,-9.757819552369539906e-19,-6.938893903907228378e-18,-6.505213034913026604e-19,7.318364664277154930e-19,-9.757819552369539906e-19,1.301042606982605321e-18,-9.757819552369539906e-19,7.318364664277154930e-19,-6.505213034913026604e-19,3.659182332138577465e-19,-6.505213034913026604e-19,-4.510281037539698445e-17,3.659182332138577465e-19,-9.757819552369539906e-19
5.083228502386138643e+03,2.405512546486363590e-01,1.375417000128576761e-01,1.116460608444928366e+05,1.810523336146233064e-01,1.018751100279541300e-01,3.714854836381447534e+00,1.934477167813686560e-01,3.068145960629021562e+00,4.940654137089700582e-01,2.203312083632777418e-01,3.223127145243157088e+01,5.580283620859680660e-01,2.159375831575851556e-01,5.083228502386138643e+03,2.405512546486363590e-01,1.375417000128576761e-01,1.116460608444928366e+05,1.810523336146233064e-01,1.018751100279541300e-01,3.714854836381447534e+00,1.934477167813686560e-01,3.068145960629021562e+00,4.940654137089700582e-01,2.203312083632777418e-01,3.223127145243157088e+01,5.580283620859680660e-01,2.159375831575851556e-01,7.593621675330536336e-01,5.421010862427522170e-20,1.626303258728256651e-19,-2.168404344971008868e-19,5.421010862427522170e-20,1.084202172485504434e-19,2.710505431213761085e-20,2.710505431213761085e-20,5.421010862427522170e-20,-5.421010862427522170e-20,-1.084202172485504434e-19,2.710505431213761085e-20,-2.168404344971008868e-19,0.000000000000000000e+00,2.168404344971008868e-19,-8.673617379884035472e-19,-5.421010862427522170e-20,2.500000000000000139e-02,-1.084202172485504434e-19,-5.421010862427522170e-20,-1.084202172485504434e-19,-1.084202172485504434e-19,2.500000000000000486e-02,-1.084202172485504434e-19,-2.168404344971008868e-19,-5.421010862427522170e-20,-3.469446951953614189e-18,2.710505431213761085e-20,-2.168404344971008868e-19,0.000000000000000000e+00,-1.084202172485504434e-19,-5.421010862427522170e-20,1.626303258728256651e-19,5.421010862427522170e-20,2.500000000000000139e-02,-5.421010862427522170e-20,2.710505431213761085e-20,-8.673617379884035472e-19,8.500000000000007550e-01,2.710505431213761085e-20,-1.084202172485504434e-19,-8.673617379884035472e-19,-2.168404344971008868e-19,1.626303258728256651e-19,-1.084202172485504434e-19,2.710505431213761085e-20,-5.421010862427522170e-20,2.710505431213761085e-20,5.204170427930421283e-18,-5.421010862427522170e-20,1.626303258728256651e-19
7.962143746896999801e+03,1.842691903805032949e-01,1.362442767555049894e-01,4.895506850868512993e+04,1.527957625061597269e-01,4.434954572509320486e-02,3.692414854252754619e+00,1.466417428702006531e-01,2.290840590580968339e+00,4.846941006413647557e-01,1.173966653617056627e-01,2.798874409541466335e+01,2.551603443485530587e-01,2.101879917661197139e-01,7.962143746896999801e+03,1.842691903805032949e-01,1.362442767555049894e-01,4.895506850868512993e+04,1.527957625061597269e-01,4.434954572509320486e-02,3.692414854252754619e+00,1.466417428702006531e-01,2.290840590580968339e+00,4.846941006413647557e-01,1.173966653617056627e-01,2.798874409541466335e+01,2.551603443485530587e-01,2.101879917661197139e-01,1.309083122808608196e-02,-9.757819552369539906e-19,3.794707603699265519e-19,8.673617379884035472e-19,-9.757819552369539906e-19,-2.276824562219559311e-18,-4.878909776184769953e-19,-4.878909776184769953e-19,-9.757819552369539906e-19,2.168404344971008868e-19,4.336808689942017736e-19,-4.878909776184769953e-19,1.084202172485504434e-18,0.000000000000000000e+00,-4.553649124439118623e-18,3.469446951953614189e-18,2.168404344971008868e-19,8.673617379884035472e-19,4.336808689942017736e-19,2.168404344971008868e-19,4.336808689942017736e-19,4.336808689942017736e-19,1.307189542483660691e-02,4.336808689942017736e-19,8.673617379884035472e-19,2.168404344971008868e-19,6.505213034913026604e-18,-4.878909776184769953e-19,1.084202172485504434e-18,-6.071532165918824830e-18,4.336808689942017736e-19,2.168404344971008868e-19,3.794707603699265519e-19,-9.757819552369539906e-19,0.000000000000000000e+00,2.168404344971008868e-19,-4.878909776184769953e-19,1.626303258728256651e-18,-1.821459649775647449e-17,-4.878909776184769953e-19,4.336808689942017736e-19,1.626303258728256651e-18,1.084202172485504434e-18,3.794707603699265519e-19,4.336808689942017736e-19,-4.878909776184769953e-19,2.168404344971008868e-19,-4.878909776184769953e-19,1.307189542483660691e-02,2.168404344971008868e-19,3.794707603699265519e-19
4.756668058139835011e+03,2.294591280832423419e-01,1.421703677478229899e-01,8.902107835630269255e+04,1.837923533488189654e-01,1.234529155408304740e-01,3.551797507799834275e+00,1.676748256593694475e-01,3.240119568527544125e+00,4.369996034847258293e-01,7.336564028161811357e-02,2.781358722939439332e+01,3.257408481193539429e-01,2.192285889520574071e-01,4.756668058139835011e+03,2.294591280832423419e-01,1.421703677478229899e-01,8.902107835630269255e+04,1.837923533488189654e-01,1.234529155408304740e-01,3.551797507799834275e+00,1.676748256593694475e-01,3.240119568527544125e+00,4.369996034847258293e-01,7.336564028161811357e-02,2.781358722939439332e+01,3.257408481193539429e-01,2.192285889520574071e-01,1.311669572788657645e-01,2.168404344971008868e-19,1.626303258728256651e-19,-2.168404344971008868e-19,2.168404344971008868e-19,1.084202172485504434e-19,2.173913043478258728e-02,1.084202172485504434e-19,2.168404344971008868e-19,-5.421010862427522170e-20,-1.084202172485504434e-19,1.084202172485504434e-19,-3.252606517456513302e-19,0.000000000000000000e+00,2.168404344971008868e-19,-8.673617379884035472e-19,-5.421010862427522170e-20,1.084202172485504434e-18,-1.084202172485504434e-19,-5.421010862427522170e-20,-1.084202172485504434e-19,-1.084202172485504434e-19,2.173913043478261503e-02,-1.084202172485504434e-19,-2.168404344971008868e-19,-5.421010862427522170e-20,-3.903127820947815962e-18,1.084202172485504434e-19,-3.252606517456513302e-19,-1.301042606982605321e-18,-1.084202172485504434e-19,-5.421010862427522170e-20,1.626303258728256651e-19,2.168404344971008868e-19,0.000000000000000000e+00,-5.421010862427522170e-20,1.084202172485504434e-19,-9.757819552369539906e-19,8.673617379884035472e-19,1.084202172485504434e-19,-1.084202172485504434e-19,-9.757819552369539906e-19,2.173913043478260462e-02,1.626303258728256651e-19,-1.084202172485504434e-19,1.084202172485504434e-19,-5.421010862427522170e-20,1.084202172485504434e-19,1.304347826086955653e-01,-5.421010862427522170e-20,1.626303258728256651e-19
5.279473828380889245e+03,1.629087901365189883e-01,1.288914915876997747e-01,3.595115753419422254e+04,1.430539489548803278e-01,4.056438534141111607e-02,3.661740810097402488e+00,1.425743491436629318e-01,1.932536588757160168e+00,4.777387477690760442e-01,8.643931122732723127e-02,2.747070666055920185e+01,2.392574663958630665e-01,2.041070976120479830e-01,5.279473828380889245e+03,1.629087901365189883e-01,1.288914915876997747e-01,3.595115753419422254e+04,1.430539489548803278e-01,4.056438534141111607e-02,3.661740810097402488e+00,1.425743491436629318e-01,1.932536588757160168e+00,4.777387477690760442e-01,8.643931122732723127e-02,2.747070666055920185e+01,2.392574663958630665e-01,2.041070976120479830e-01,6.065747657611118143e-03,-1.463672932855430986e-18,-2.005774019098183203e-18,1.788933584601082316e-18,-1.463672932855430986e-18,1.301042606982605321e-18,-7.318364664277154930e-19,-7.318364664277154930e-19,-1.463672932855430986e-18,4.472333961502705790e-19,8.944667923005411581e-19,-7.318364664277154930e-19,1.409462824231155764e-18,0.000000000000000000e+00,7.874015748031478606e-03,7.155734338404329264e-18,4.472333961502705790e-19,3.903127820947815962e-18,8.944667923005411581e-19,4.472333961502705790e-19,8.944667923005411581e-19,8.944667923005411581e-19,-6.418476861114186249e-17,8.944667923005411581e-19,3.937007874015760120e-03,4.472333961502705790e-19,-9.974659986866640793e-18,-7.318364664277154930e-19,1.409462824231155764e-18,-7.372574772901430151e-18,8.944667923005411581e-19,4.472333961502705790e-19,-2.005774019098183203e-18,-1.463672932855430986e-18,0.000000000000000000e+00,4.472333961502705790e-19,-7.318364664277154930e-19,-2.493664996716660198e-18,1.040834085586084257e-17,-7.318364664277154930e-19,8.944667923005411581e-19,-2.493664996716660198e-18,1.409462824231155764e-18,-2.005774019098183203e-18,8.944667923005411581e-19,-7.318364664277154930e-19,4.472333961502705790e-19,-7.318364664277154930e-19,-5.724587470723463412e-17,4.472333961502705790e-19,-2.005774019098183203e-18
1.015480480549186541e+04,1.674179624403816236e-01,1.294209262611396849e-01,4.340257664994041261e+04,1.452853730561773915e-01,3.461446597833887917e-02,3.725675837020034020e+00,1.335019390168135922e-01,2.214124644100437855e+00,4.916652079210478421e-01,1.259664368804913059e-01,2.771701906264596005e+01,2.142083041270620158e-01,2.088100702481472670e-01,1.015480480549186541e+04,1.674179624403816236e-01,1.294209262611396849e-01,4.340257664994041261e+04,1.452853730561773915e-01,3.461446597833887917e-02,3.725675837020034020e+00,1.335019390168135922e-01,2.214124644100437855e+00,4.916652079210478421e-01,1.259664368804913059e-01,2.771701906264596005e+01,2.142083041270620158e-01,2.088100702481472670e-01,-5.551115123125782702e-17,-1.192622389734054877e-18,-5.421010862427522170e-19,1.301042606982605321e-18,-1.192622389734054877e-18,-1.843143693225357538e-18,-5.963111948670274387e-19,-5.963111948670274387e-19,-1.192622389734054877e-18,3.252606517456513302e-19,6.505213034913026604e-19,-5.963111948670274387e-19,1.301042606982605321e-18,0.000000000000000000e+00,-3.686287386450715076e-18,5.204170427930421283e-18,3.252606517456513302e-19,2.385244779468109755e-18,6.505213034913026604e-19,3.252606517456513302e-19,6.505213034913026604e-19,6.505213034913026604e-19,-5.030698080332740574e-17,6.505213034913026604e-19,1.301042606982605321e-18,3.252606517456513302e-19,-1.301042606982605321e-18,-5.963111948670274387e-19,1.301042606982605321e-18,-6.938893903907228378e-18,6.505213034913026604e-19,3.252606517456513302e-19,-5.421010862427522170e-19,-1.192622389734054877e-18,0.000000000000000000e+00,3.252606517456513302e-19,-5.963111948670274387e-19,-3.252606517456513302e-19,-1.474514954580286030e-17,-5.963111948670274387e-19,6.505213034913026604e-19,-3.252606517456513302e-19,1.301042606982605321e-18,-5.421010862427522170e-19,6.505213034913026604e-19,-5.963111948670274387e-19,3.252606517456513302e-19,-5.963111948670274387e-19,-4.163336342344337027e-17,3.252606517456513302e-19,-5.421010862427522170e-19
5.259818254462032201e+03,2.118377651998522015e-01,1.408541424629017880e-01,6.759702347286406439e+04,1.805486421423234122e-01,8.792629780121981320e-02,3.570999367823984194e+00,1.510806025170104150e-01,3.067262342366064320e+00,4.328873707038313201e-01,5.290361609525345843e-02,2.733063224740197938e+01,2.263710394391754421e-01,2.193226665338021408e-01,5.259818254462032201e+03,2.118377651998522015e-01,1.408541424629017880e-01,6.759702347286406439e+04,1.805486421423234122e-01,8.792629780121981320e-02,3.570999367823984194e+00,1.510806025170104150e-01,3.067262342366064320e+00,4.328873707038313201e-01,5.290361609525345843e-02,2.733063224740197938e+01,2.263710394391754421e-01,2.193226665338021408e-01,3.972044002061649731e-02,-1.084202172485504434e-19,3.252606517456513302e-19,-2.710505431213761085e-19,-1.084202172485504434e-19,-1.517883041479706208e-18,-5.421010862427522170e-20,-5.421010862427522170e-20,-1.084202172485504434e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-5.421010862427522170e-20,3.252606517456513302e-19,1.123595505617977497e-02,-3.035766082959412415e-18,-1.084202172485504434e-18,-6.776263578034402713e-20,-1.301042606982605321e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,-1.355252715606880543e-19,-1.355252715606880543e-19,1.123595505617978017e-02,-1.355252715606880543e-19,-2.710505431213761085e-19,-6.776263578034402713e-20,-8.673617379884035472e-19,-5.421010862427522170e-20,3.252606517456513302e-19,-4.770489558936219510e-18,-1.355252715606880543e-19,-6.776263578034402713e-20,3.252606517456513302e-19,-1.084202172485504434e-19,0.000000000000000000e+00,-6.776263578034402713e-20,-5.421010862427522170e-20,-2.168404344971008868e-19,-1.214306433183764966e-17,-5.421010862427522170e-20,-1.355252715606880543e-19,1.123595505617976630e-02,3.252606517456513302e-19,3.252606517456513302e-19,-1.355252715606880543e-19,-5.421010862427522170e-20,-6.776263578034402713e-20,-5.421010862427522170e-20,2.247191011235952912e-02,-6.776263578034402713e-20,3.252606517456513302e-19
